REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
VIC1,29/03/2023 5:30,4467.4,92.02,TRADE
VIC1,29/03/2023 6:00,4805.78,128.14,TRADE
VIC1,29/03/2023 6:30,5206.53,129.28,TRADE
VIC1,29/03/2023 7:00,5432.76,128.36,TRADE
VIC1,29/03/2023 7:30,5396.3,168.71,TRADE
VIC1,29/03/2023 8:00,5354.59,162.02,TRADE
VIC1,29/03/2023 8:30,5383.87,123.43,TRADE
VIC1,29/03/2023 9:00,5293.48,118.77,TRADE
VIC1,29/03/2023 9:30,5232.54,117.51,TRADE
VIC1,29/03/2023 10:00,5082.01,87.8,TRADE
VIC1,29/03/2023 10:30,5026.04,85.26,TRADE
VIC1,29/03/2023 11:00,4801.13,19.12,TRADE
VIC1,29/03/2023 11:30,4644.07,19.11,TRADE
VIC1,29/03/2023 12:00,4642,-50.09,TRADE
VIC1,29/03/2023 12:30,4306.77,-44,TRADE
VIC1,29/03/2023 13:00,4095.54,-54.96,TRADE
VIC1,29/03/2023 13:30,4006.59,-58.61,TRADE
VIC1,29/03/2023 14:00,3920.76,-58.61,TRADE
VIC1,29/03/2023 14:30,4196.75,-50.2,TRADE
VIC1,29/03/2023 15:00,4184.25,-51.95,TRADE
VIC1,29/03/2023 15:30,4368.92,-49.4,TRADE
VIC1,29/03/2023 16:00,4494.23,-42.89,TRADE
VIC1,29/03/2023 16:30,4787,9,TRADE
VIC1,29/03/2023 17:00,5088.74,78.02,TRADE
VIC1,29/03/2023 17:30,5201.47,90.26,TRADE
VIC1,29/03/2023 18:00,5345.99,130.04,TRADE
VIC1,29/03/2023 18:30,5289.41,162.02,TRADE
VIC1,29/03/2023 19:00,5301.17,157.72,TRADE
VIC1,29/03/2023 19:30,5183.82,106.2,TRADE
VIC1,29/03/2023 20:00,5051.8,122.42,TRADE
VIC1,29/03/2023 20:30,4826.55,130.04,TRADE
VIC1,29/03/2023 21:00,4626.18,122.45,TRADE
VIC1,29/03/2023 21:30,4517.4,118.07,TRADE
VIC1,29/03/2023 22:00,4313.75,111.47,TRADE
VIC1,29/03/2023 22:30,4196.34,109.78,TRADE
VIC1,29/03/2023 23:00,4096.95,110.33,TRADE
VIC1,29/03/2023 23:30,4390.32,111.24,TRADE
VIC1,30/03/2023 0:00,4191.22,113.64,TRADE
VIC1,30/03/2023 0:30,4045.34,110.73,TRADE
VIC1,30/03/2023 1:00,3972.35,106.43,TRADE
VIC1,30/03/2023 1:30,3822.27,104.95,TRADE
VIC1,30/03/2023 2:00,3761.22,115.92,TRADE
VIC1,30/03/2023 2:30,3695.96,93.04,TRADE
VIC1,30/03/2023 3:00,3733.01,101.26,TRADE
VIC1,30/03/2023 3:30,3751.52,113.37,TRADE
VIC1,30/03/2023 4:00,3832.36,116.14,TRADE
VIC1,30/03/2023 4:30,3978.94,130.04,TRADE
VIC1,30/03/2023 5:00,4104.55,138.09,TRADE
VIC1,30/03/2023 5:30,4515.45,150.21,TRADE
VIC1,30/03/2023 6:00,4926.72,162.02,TRADE
VIC1,30/03/2023 6:30,5342.74,290.32,TRADE
VIC1,30/03/2023 7:00,5586.02,326.08,TRADE
VIC1,30/03/2023 7:30,5236.64,79.72,TRADE
VIC1,30/03/2023 8:00,5083.06,57.04,TRADE
VIC1,30/03/2023 8:30,4821.87,81.6,TRADE
VIC1,30/03/2023 9:00,4528.72,90.26,TRADE
VIC1,30/03/2023 9:30,4421.93,19.11,TRADE
VIC1,30/03/2023 10:00,4538.19,40.02,TRADE
VIC1,30/03/2023 10:30,4321.38,14.18,TRADE
VIC1,30/03/2023 11:00,4259.8,46.43,TRADE
VIC1,30/03/2023 11:30,4142.33,-42.89,TRADE
VIC1,30/03/2023 12:00,3940.5,-37.97,TRADE
VIC1,30/03/2023 12:30,3921.89,-20,TRADE
VIC1,30/03/2023 13:00,3786.49,-20,TRADE
VIC1,30/03/2023 13:30,3643.56,-23.1,TRADE
VIC1,30/03/2023 14:00,3844.63,17.72,TRADE
VIC1,30/03/2023 14:30,3984.79,-20,TRADE
VIC1,30/03/2023 15:00,4180.99,88.13,TRADE
VIC1,30/03/2023 15:30,4438.92,86.81,TRADE
VIC1,30/03/2023 16:00,4685.77,91.6,TRADE
VIC1,30/03/2023 16:30,5029.86,168.13,TRADE
VIC1,30/03/2023 17:00,5157.91,162.02,TRADE
VIC1,30/03/2023 17:30,5325.23,299.5,TRADE
VIC1,30/03/2023 18:00,5422.77,270.56,TRADE
VIC1,30/03/2023 18:30,5463.36,162.02,TRADE
VIC1,30/03/2023 19:00,5372.73,162.02,TRADE
VIC1,30/03/2023 19:30,5229.9,89.21,TRADE
VIC1,30/03/2023 20:00,5107.46,130.04,TRADE
VIC1,30/03/2023 20:30,4985.17,130.04,TRADE
VIC1,30/03/2023 21:00,4775.88,121.75,TRADE
VIC1,30/03/2023 21:30,4611.34,121.79,TRADE
VIC1,30/03/2023 22:00,4329.45,109.51,TRADE
VIC1,30/03/2023 22:30,4205.69,95.46,TRADE
VIC1,30/03/2023 23:00,4173.59,107.09,TRADE
VIC1,30/03/2023 23:30,4350.41,114.49,TRADE
VIC1,31/03/2023 0:00,4146.82,95.66,TRADE
VIC1,31/03/2023 0:30,4108.56,93.26,TRADE
VIC1,31/03/2023 1:00,3968.06,91.13,TRADE
VIC1,31/03/2023 1:30,4008.48,79.41,TRADE
VIC1,31/03/2023 2:00,3907.29,70.04,TRADE
VIC1,31/03/2023 2:30,3792.59,75.64,TRADE
VIC1,31/03/2023 3:00,3770.94,79.72,TRADE
VIC1,31/03/2023 3:30,3878.86,79.85,TRADE
VIC1,31/03/2023 4:00,3981.19,99.97,TRADE
VIC1,31/03/2023 4:30,4158.42,117.92,TRADE
VIC1,31/03/2023 5:00,4316.86,130.04,TRADE
VIC1,31/03/2023 5:30,4658.93,162.02,TRADE
VIC1,31/03/2023 6:00,4909.97,149.02,TRADE
VIC1,31/03/2023 6:30,5420.33,162.02,TRADE
VIC1,31/03/2023 7:00,5508.82,157.2,TRADE
VIC1,31/03/2023 7:30,5323.74,112.97,TRADE
VIC1,31/03/2023 8:00,5102.58,119.47,TRADE
VIC1,31/03/2023 8:30,4891.8,112.97,TRADE
VIC1,31/03/2023 9:00,4770.8,112.36,TRADE
VIC1,31/03/2023 9:30,4415.54,77.19,TRADE
VIC1,31/03/2023 10:00,4160.13,107.84,TRADE
VIC1,31/03/2023 10:30,4126.04,292,TRADE
VIC1,31/03/2023 11:00,3921.27,108.92,TRADE
VIC1,31/03/2023 11:30,3966.51,79.71,TRADE
VIC1,31/03/2023 12:00,4013.01,19.11,TRADE
VIC1,31/03/2023 12:30,4144.21,-11.06,TRADE
VIC1,31/03/2023 13:00,4026.52,1.29,TRADE
VIC1,31/03/2023 13:30,4240.7,-0.02,TRADE
VIC1,31/03/2023 14:00,4317.4,22.27,TRADE
VIC1,31/03/2023 14:30,4386.7,22.9,TRADE
VIC1,31/03/2023 15:00,4562.7,58.15,TRADE
VIC1,31/03/2023 15:30,4629.37,19.11,TRADE
VIC1,31/03/2023 16:00,5042.51,90.26,TRADE
VIC1,31/03/2023 16:30,5121.51,130.04,TRADE
VIC1,31/03/2023 17:00,5265.57,130.04,TRADE
VIC1,31/03/2023 17:30,5402.13,168.99,TRADE
VIC1,31/03/2023 18:00,5367.72,130.04,TRADE
VIC1,31/03/2023 18:30,5445.99,130.04,TRADE
VIC1,31/03/2023 19:00,5293.48,123.94,TRADE
VIC1,31/03/2023 19:30,5248.54,136.15,TRADE
VIC1,31/03/2023 20:00,5003.81,109.63,TRADE
VIC1,31/03/2023 20:30,4858.86,123.97,TRADE
VIC1,31/03/2023 21:00,4607.25,123.81,TRADE
VIC1,31/03/2023 21:30,4568.15,141.71,TRADE
VIC1,31/03/2023 22:00,4292.48,125.3,TRADE
VIC1,31/03/2023 22:30,4287.43,124.89,TRADE
VIC1,31/03/2023 23:00,4243.2,120.11,TRADE
VIC1,31/03/2023 23:30,4371.14,124.36,TRADE
VIC1,1/04/2023 0:00,4233.95,119.31,TRADE
VIC1,1/04/2023 0:30,4076.19,120.32,TRADE
VIC1,1/04/2023 1:00,3994.51,119.81,TRADE
VIC1,1/04/2023 1:30,3803.99,113.87,TRADE
VIC1,1/04/2023 2:00,3717.54,148.56,TRADE
VIC1,1/04/2023 2:30,3644.96,162.02,TRADE
VIC1,1/04/2023 3:00,3569.16,132.72,TRADE
VIC1,1/04/2023 3:30,3610.95,127.56,TRADE
VIC1,1/04/2023 4:00,3700.56,139.97,TRADE
VIC1,1/04/2023 4:30,3735.55,134.27,TRADE
VIC1,1/04/2023 5:00,3738.31,142.94,TRADE
VIC1,1/04/2023 5:30,3998.03,148.01,TRADE
VIC1,1/04/2023 6:00,4107.34,146.04,TRADE
VIC1,1/04/2023 6:30,4449.85,181,TRADE
VIC1,1/04/2023 7:00,4548.57,145.68,TRADE
VIC1,1/04/2023 7:30,4629.19,118.43,TRADE
VIC1,1/04/2023 8:00,4481.4,82.37,TRADE
VIC1,1/04/2023 8:30,4421.79,69.89,TRADE
VIC1,1/04/2023 9:00,4020.91,31.25,TRADE
VIC1,1/04/2023 9:30,3802.28,-44,TRADE
VIC1,1/04/2023 10:00,3781.53,-44,TRADE
VIC1,1/04/2023 10:30,3723.52,-12.14,TRADE
VIC1,1/04/2023 11:00,3644.43,-44,TRADE
VIC1,1/04/2023 11:30,3801.26,-20,TRADE
VIC1,1/04/2023 12:00,3753.94,20.26,TRADE
VIC1,1/04/2023 12:30,3711.41,-20,TRADE
VIC1,1/04/2023 13:00,3674.9,48.94,TRADE
VIC1,1/04/2023 13:30,3595.63,-16.33,TRADE
VIC1,1/04/2023 14:00,3825,18.86,TRADE
VIC1,1/04/2023 14:30,3901.2,-1.01,TRADE
VIC1,1/04/2023 15:00,3927.37,57.74,TRADE
VIC1,1/04/2023 15:30,3999.08,58.94,TRADE
VIC1,1/04/2023 16:00,4232.34,59.26,TRADE
VIC1,1/04/2023 16:30,4593.28,159.96,TRADE
VIC1,1/04/2023 17:00,4706.37,177.73,TRADE
VIC1,1/04/2023 17:30,4949.42,254,TRADE
VIC1,1/04/2023 18:00,5152.97,165.4,TRADE
VIC1,1/04/2023 18:30,5159.28,132.72,TRADE
VIC1,1/04/2023 19:00,5192.96,118.53,TRADE
VIC1,1/04/2023 19:30,5117.38,90.47,TRADE
VIC1,1/04/2023 20:00,5028.78,116.92,TRADE
VIC1,1/04/2023 20:30,4936.55,110.38,TRADE
VIC1,1/04/2023 21:00,4739.5,101,TRADE
VIC1,1/04/2023 21:30,4544.2,110.95,TRADE
VIC1,1/04/2023 22:00,4400.44,109.68,TRADE
VIC1,1/04/2023 22:30,4263.43,107.24,TRADE
VIC1,1/04/2023 23:00,4207.09,107.99,TRADE
VIC1,1/04/2023 23:30,4436.67,112.22,TRADE
VIC1,2/04/2023 0:00,4261.19,111.66,TRADE
VIC1,2/04/2023 0:30,4188.24,101,TRADE
VIC1,2/04/2023 1:00,4065.64,101,TRADE
VIC1,2/04/2023 1:30,3924.71,98.26,TRADE
VIC1,2/04/2023 2:00,3792.08,93.7,TRADE
VIC1,2/04/2023 2:30,3709.48,113.53,TRADE
VIC1,2/04/2023 3:00,3743.77,112.31,TRADE
VIC1,2/04/2023 3:30,3680.13,113.53,TRADE
VIC1,2/04/2023 4:00,3669.86,135.14,TRADE
VIC1,2/04/2023 4:30,3708.44,141,TRADE
VIC1,2/04/2023 5:00,3674.35,131.85,TRADE
VIC1,2/04/2023 5:30,3742.23,133.06,TRADE
VIC1,2/04/2023 6:00,3924.88,139.54,TRADE
VIC1,2/04/2023 6:30,3997.25,141,TRADE
VIC1,2/04/2023 7:00,4213.83,130.25,TRADE
VIC1,2/04/2023 7:30,4136.26,102.3,TRADE
VIC1,2/04/2023 8:00,4026.34,68.29,TRADE
VIC1,2/04/2023 8:30,4027.52,60.5,TRADE
VIC1,2/04/2023 9:00,3793.72,22.36,TRADE
VIC1,2/04/2023 9:30,3490.54,22.84,TRADE
VIC1,2/04/2023 10:00,3180.31,-9.96,TRADE
VIC1,2/04/2023 10:30,3063.18,0,TRADE
VIC1,2/04/2023 11:00,2878.9,0.64,TRADE
VIC1,2/04/2023 11:30,2725.68,-1.9,TRADE
VIC1,2/04/2023 12:00,2616.58,5.01,TRADE
VIC1,2/04/2023 12:30,2584.63,9.89,TRADE
VIC1,2/04/2023 13:00,2570.07,27.08,TRADE
VIC1,2/04/2023 13:30,2652.36,50.58,TRADE
VIC1,2/04/2023 14:00,2724,50.83,TRADE
VIC1,2/04/2023 14:30,2956.02,69.56,TRADE
VIC1,2/04/2023 15:00,3156.32,78.21,TRADE
VIC1,2/04/2023 15:30,3304.03,44.81,TRADE
VIC1,2/04/2023 16:00,3596.47,51.98,TRADE
VIC1,2/04/2023 16:30,4046.58,101,TRADE
VIC1,2/04/2023 17:00,4414.08,267.12,TRADE
VIC1,2/04/2023 17:30,4792.04,259.27,TRADE
VIC1,2/04/2023 18:00,5197.73,299.5,TRADE
VIC1,2/04/2023 18:30,5293.32,275.84,TRADE
VIC1,2/04/2023 19:00,5245.77,163,TRADE
VIC1,2/04/2023 19:30,5279.8,101,TRADE
VIC1,2/04/2023 20:00,5163.59,90.76,TRADE
VIC1,2/04/2023 20:30,4950.52,100.11,TRADE
VIC1,2/04/2023 21:00,4858.64,101,TRADE
VIC1,2/04/2023 21:30,4796.06,117.17,TRADE
VIC1,2/04/2023 22:00,4586.74,101,TRADE
VIC1,2/04/2023 22:30,4539.02,101,TRADE
VIC1,2/04/2023 23:00,4391.87,101,TRADE
VIC1,2/04/2023 23:30,4623.2,101,TRADE
VIC1,3/04/2023 0:00,4506.12,105.61,TRADE
VIC1,3/04/2023 0:30,4310.71,101,TRADE
VIC1,3/04/2023 1:00,4159.51,96.97,TRADE
VIC1,3/04/2023 1:30,4182.96,100.38,TRADE
VIC1,3/04/2023 2:00,4031.07,81.11,TRADE
VIC1,3/04/2023 2:30,3934.5,79.61,TRADE
VIC1,3/04/2023 3:00,3938.7,80.31,TRADE
VIC1,3/04/2023 3:30,3862.58,93.99,TRADE
VIC1,3/04/2023 4:00,3909.56,94.81,TRADE
VIC1,3/04/2023 4:30,4026.3,101,TRADE
VIC1,3/04/2023 5:00,4123.94,101.66,TRADE
VIC1,3/04/2023 5:30,4238.36,110.68,TRADE
VIC1,3/04/2023 6:00,4570.84,115.99,TRADE
VIC1,3/04/2023 6:30,4972.93,181,TRADE
VIC1,3/04/2023 7:00,5223.97,169.81,TRADE
VIC1,3/04/2023 7:30,5433.55,101,TRADE
VIC1,3/04/2023 8:00,5312.55,91.37,TRADE
VIC1,3/04/2023 8:30,5086.65,76.88,TRADE
VIC1,3/04/2023 9:00,4659.48,68.89,TRADE
VIC1,3/04/2023 9:30,4386.57,80.19,TRADE
VIC1,3/04/2023 10:00,3990.01,18.37,TRADE
VIC1,3/04/2023 10:30,3754.87,19.11,TRADE
VIC1,3/04/2023 11:00,3595.64,34.95,TRADE
VIC1,3/04/2023 11:30,3488.49,6.82,TRADE
VIC1,3/04/2023 12:00,3398.8,19.13,TRADE
VIC1,3/04/2023 12:30,3478.41,-34.23,TRADE
VIC1,3/04/2023 13:00,3636.33,19.19,TRADE
VIC1,3/04/2023 13:30,3699.09,19.11,TRADE
VIC1,3/04/2023 14:00,3982.99,53.67,TRADE
VIC1,3/04/2023 14:30,4034.12,47.42,TRADE
VIC1,3/04/2023 15:00,4220.34,52.74,TRADE
VIC1,3/04/2023 15:30,4416.03,123.86,TRADE
VIC1,3/04/2023 16:00,4681.37,101,TRADE
VIC1,3/04/2023 16:30,4894.93,141,TRADE
VIC1,3/04/2023 17:00,5175.74,101,TRADE
VIC1,3/04/2023 17:30,5441.67,217.95,TRADE
VIC1,3/04/2023 18:00,5703.58,279.8,TRADE
VIC1,3/04/2023 18:30,5848.56,284.93,TRADE
VIC1,3/04/2023 19:00,5819.24,181,TRADE
VIC1,3/04/2023 19:30,5651.54,116,TRADE
VIC1,3/04/2023 20:00,5497.44,156.57,TRADE
VIC1,3/04/2023 20:30,5234.82,104.01,TRADE
VIC1,3/04/2023 21:00,5159.77,112.97,TRADE
VIC1,3/04/2023 21:30,5116.34,141,TRADE
VIC1,3/04/2023 22:00,4807.25,110.78,TRADE
VIC1,3/04/2023 22:30,4744.49,141,TRADE
VIC1,3/04/2023 23:00,4585.45,131.69,TRADE
VIC1,3/04/2023 23:30,4755.53,141,TRADE
VIC1,4/04/2023 0:00,4640.58,101,TRADE
VIC1,4/04/2023 0:30,4434.88,122.51,TRADE
VIC1,4/04/2023 1:00,4282.98,101,TRADE
VIC1,4/04/2023 1:30,4258.9,137.07,TRADE
VIC1,4/04/2023 2:00,4110.15,121.22,TRADE
VIC1,4/04/2023 2:30,4018.15,114.78,TRADE
VIC1,4/04/2023 3:00,3956.66,116.05,TRADE
VIC1,4/04/2023 3:30,3876.76,114.75,TRADE
VIC1,4/04/2023 4:00,3989.51,121.54,TRADE
VIC1,4/04/2023 4:30,4001.12,141,TRADE
VIC1,4/04/2023 5:00,4055.14,140.29,TRADE
VIC1,4/04/2023 5:30,4297.04,141,TRADE
VIC1,4/04/2023 6:00,4470.45,173.53,TRADE
VIC1,4/04/2023 6:30,4817.53,181,TRADE
VIC1,4/04/2023 7:00,5179.95,177.99,TRADE
VIC1,4/04/2023 7:30,5206.2,105.43,TRADE
VIC1,4/04/2023 8:00,5088.95,101,TRADE
VIC1,4/04/2023 8:30,4889.25,100.25,TRADE
VIC1,4/04/2023 9:00,4548.22,55.24,TRADE
VIC1,4/04/2023 9:30,4275.11,79.71,TRADE
VIC1,4/04/2023 10:00,4044,44.18,TRADE
VIC1,4/04/2023 10:30,3726.2,17.19,TRADE
VIC1,4/04/2023 11:00,3565.59,75.31,TRADE
VIC1,4/04/2023 11:30,3536.79,84.98,TRADE
VIC1,4/04/2023 12:00,3527.65,75.17,TRADE
VIC1,4/04/2023 12:30,3710.81,58.8,TRADE
VIC1,4/04/2023 13:00,3872.19,86.49,TRADE
VIC1,4/04/2023 13:30,4016.39,90.69,TRADE
VIC1,4/04/2023 14:00,3979.88,89.08,TRADE
VIC1,4/04/2023 14:30,4000.93,86.99,TRADE
VIC1,4/04/2023 15:00,4167.94,91.8,TRADE
VIC1,4/04/2023 15:30,4365.17,132.22,TRADE
VIC1,4/04/2023 16:00,4665.26,181,TRADE
VIC1,4/04/2023 16:30,4808.63,127.76,TRADE
VIC1,4/04/2023 17:00,5102.11,190.01,TRADE
VIC1,4/04/2023 17:30,5459.84,174.85,TRADE
VIC1,4/04/2023 18:00,5649.96,294.2,TRADE
VIC1,4/04/2023 18:30,5662.01,272.77,TRADE
VIC1,4/04/2023 19:00,5657.22,181,TRADE
VIC1,4/04/2023 19:30,5447.19,116.5,TRADE
VIC1,4/04/2023 20:00,5261.26,106.26,TRADE
VIC1,4/04/2023 20:30,5144.38,101,TRADE
VIC1,4/04/2023 21:00,5016.26,134.16,TRADE
VIC1,4/04/2023 21:30,4834.36,105.79,TRADE
VIC1,4/04/2023 22:00,4712.14,111.57,TRADE
VIC1,4/04/2023 22:30,4533.6,137.23,TRADE
VIC1,4/04/2023 23:00,4480.29,114.46,TRADE
VIC1,4/04/2023 23:30,4622.2,141,TRADE
VIC1,5/04/2023 0:00,4508.34,130.61,TRADE
VIC1,5/04/2023 0:30,4373.77,127.5,TRADE
VIC1,5/04/2023 1:00,4228.36,138,TRADE
VIC1,5/04/2023 1:30,4116.93,118.75,TRADE
VIC1,5/04/2023 2:00,3948.8,99.75,TRADE
VIC1,5/04/2023 2:30,3936.75,117.09,TRADE
VIC1,5/04/2023 3:00,3873.91,122.09,TRADE
VIC1,5/04/2023 3:30,3840.36,124.05,TRADE
VIC1,5/04/2023 4:00,3833.72,116.51,TRADE
VIC1,5/04/2023 4:30,3971.25,118.55,TRADE
VIC1,5/04/2023 5:00,3982.99,106.86,TRADE
VIC1,5/04/2023 5:30,4100.63,124.62,TRADE
VIC1,5/04/2023 6:00,4396.2,141,TRADE
VIC1,5/04/2023 6:30,4711,181,TRADE
VIC1,5/04/2023 7:00,4982.7,141,TRADE
VIC1,5/04/2023 7:30,5094.71,114.91,TRADE
VIC1,5/04/2023 8:00,5089.73,79.06,TRADE
VIC1,5/04/2023 8:30,5056.83,98.39,TRADE
VIC1,5/04/2023 9:00,5062.21,98.64,TRADE
VIC1,5/04/2023 9:30,4967.63,97.07,TRADE
VIC1,5/04/2023 10:00,4821.24,79.71,TRADE
VIC1,5/04/2023 10:30,4710.68,80.28,TRADE
VIC1,5/04/2023 11:00,4656.96,77.48,TRADE
VIC1,5/04/2023 11:30,4622.59,76.97,TRADE
VIC1,5/04/2023 12:00,4619.84,76.77,TRADE
VIC1,5/04/2023 12:30,4654.84,68.02,TRADE
VIC1,5/04/2023 13:00,4578.93,101.85,TRADE
VIC1,5/04/2023 13:30,4571.72,69.23,TRADE
VIC1,5/04/2023 14:00,4613.44,85.8,TRADE
VIC1,5/04/2023 14:30,4470.94,95.73,TRADE
VIC1,5/04/2023 15:00,4615.23,96.39,TRADE
VIC1,5/04/2023 15:30,4685.88,92.71,TRADE
VIC1,5/04/2023 16:00,4869.87,181,TRADE
VIC1,5/04/2023 16:30,4999.28,199.55,TRADE
VIC1,5/04/2023 17:00,5164.69,19.11,TRADE
VIC1,5/04/2023 17:30,5462.08,299.5,TRADE
VIC1,5/04/2023 18:00,5731.1,299.5,TRADE
VIC1,5/04/2023 18:30,5681.38,247.16,TRADE
VIC1,5/04/2023 19:00,5663.56,22.18,TRADE
VIC1,5/04/2023 19:30,5606.72,159.64,TRADE
VIC1,5/04/2023 20:00,5418.43,116,TRADE
VIC1,5/04/2023 20:30,5293.21,108.58,TRADE
VIC1,5/04/2023 21:00,5168.38,110.77,TRADE
VIC1,5/04/2023 21:30,5003.71,104.9,TRADE
VIC1,5/04/2023 22:00,4857.43,111.09,TRADE
VIC1,5/04/2023 22:30,4682.38,135.28,TRADE
VIC1,5/04/2023 23:00,4530.3,93.22,TRADE
VIC1,5/04/2023 23:30,4778.11,134.05,TRADE
VIC1,6/04/2023 0:00,4587.4,106.47,TRADE
VIC1,6/04/2023 0:30,4390.69,93.36,TRADE
VIC1,6/04/2023 1:00,4265.71,93.22,TRADE
VIC1,6/04/2023 1:30,4092.8,91.17,TRADE
VIC1,6/04/2023 2:00,3933.89,80.35,TRADE
VIC1,6/04/2023 2:30,3972.34,89.12,TRADE
VIC1,6/04/2023 3:00,3902.69,79.71,TRADE
VIC1,6/04/2023 3:30,3871.94,78.09,TRADE
VIC1,6/04/2023 4:00,3829.85,73.9,TRADE
VIC1,6/04/2023 4:30,3950.36,85.5,TRADE
VIC1,6/04/2023 5:00,3942.82,87.14,TRADE
VIC1,6/04/2023 5:30,4078.67,90.49,TRADE
VIC1,6/04/2023 6:00,4352.97,92.47,TRADE
VIC1,6/04/2023 6:30,4692.99,112.18,TRADE
VIC1,6/04/2023 7:00,4838.65,94.12,TRADE
VIC1,6/04/2023 7:30,5002.07,100.6,TRADE
VIC1,6/04/2023 8:00,4855.99,87.95,TRADE
VIC1,6/04/2023 8:30,4778.27,90.32,TRADE
VIC1,6/04/2023 9:00,4619.92,87.94,TRADE
VIC1,6/04/2023 9:30,4451.27,79.72,TRADE
VIC1,6/04/2023 10:00,4352.21,85.82,TRADE
VIC1,6/04/2023 10:30,4278.09,40.2,TRADE
VIC1,6/04/2023 11:00,4276.32,41.1,TRADE
VIC1,6/04/2023 11:30,4140.47,24.04,TRADE
VIC1,6/04/2023 12:00,4107.07,19.21,TRADE
VIC1,6/04/2023 12:30,4344.83,53.35,TRADE
VIC1,6/04/2023 13:00,4385.81,44.93,TRADE
VIC1,6/04/2023 13:30,4727.52,79.71,TRADE
VIC1,6/04/2023 14:00,4807.44,88.68,TRADE
VIC1,6/04/2023 14:30,4902.92,135.44,TRADE
VIC1,6/04/2023 15:00,5005.46,143.31,TRADE
VIC1,6/04/2023 15:30,4980.94,158.65,TRADE
VIC1,6/04/2023 16:00,5061.05,120.19,TRADE
VIC1,6/04/2023 16:30,5145.91,89.36,TRADE
VIC1,6/04/2023 17:00,5403.86,73.06,TRADE
VIC1,6/04/2023 17:30,5495.36,141,TRADE
VIC1,6/04/2023 18:00,5516.27,169.09,TRADE
VIC1,6/04/2023 18:30,5498.1,141.02,TRADE
VIC1,6/04/2023 19:00,5419.83,141,TRADE
VIC1,6/04/2023 19:30,5174.42,101,TRADE
VIC1,6/04/2023 20:00,5152.88,82.04,TRADE
VIC1,6/04/2023 20:30,5048.87,34.94,TRADE
VIC1,6/04/2023 21:00,4863.36,15.7,TRADE
VIC1,6/04/2023 21:30,4744.95,19.11,TRADE
VIC1,6/04/2023 22:00,4644.53,74.07,TRADE
VIC1,6/04/2023 22:30,4602.82,88.11,TRADE
VIC1,6/04/2023 23:00,4375.43,79.06,TRADE
VIC1,6/04/2023 23:30,4655.81,82.51,TRADE
VIC1,7/04/2023 0:00,4338.29,58.55,TRADE
VIC1,7/04/2023 0:30,4197.14,40.34,TRADE
VIC1,7/04/2023 1:00,4094.86,46.86,TRADE
VIC1,7/04/2023 1:30,3926.91,59.26,TRADE
VIC1,7/04/2023 2:00,3820.36,76.16,TRADE
VIC1,7/04/2023 2:30,3802.44,77.58,TRADE
VIC1,7/04/2023 3:00,3709.52,76.87,TRADE
VIC1,7/04/2023 3:30,3666.72,62.15,TRADE
VIC1,7/04/2023 4:00,3589.61,61.02,TRADE
VIC1,7/04/2023 4:30,3697.31,79.72,TRADE
VIC1,7/04/2023 5:00,3700.59,79.72,TRADE
VIC1,7/04/2023 5:30,3695.08,77.63,TRADE
VIC1,7/04/2023 6:00,3860.71,79.73,TRADE
VIC1,7/04/2023 6:30,3927.04,80.91,TRADE
VIC1,7/04/2023 7:00,4028.34,81.28,TRADE
VIC1,7/04/2023 7:30,4112.22,79.72,TRADE
VIC1,7/04/2023 8:00,3982.86,19.11,TRADE
VIC1,7/04/2023 8:30,4077.93,20.26,TRADE
VIC1,7/04/2023 9:00,4042.52,34.95,TRADE
VIC1,7/04/2023 9:30,4031.94,20.15,TRADE
VIC1,7/04/2023 10:00,4023.4,22.91,TRADE
VIC1,7/04/2023 10:30,4024.28,19.11,TRADE
VIC1,7/04/2023 11:00,4102.16,20.81,TRADE
VIC1,7/04/2023 11:30,4157.43,34.95,TRADE
VIC1,7/04/2023 12:00,4026.33,34.71,TRADE
VIC1,7/04/2023 12:30,4020.49,-58.61,TRADE
VIC1,7/04/2023 13:00,3889.23,-44,TRADE
VIC1,7/04/2023 13:30,3819.03,-58.61,TRADE
VIC1,7/04/2023 14:00,3661.61,9.18,TRADE
VIC1,7/04/2023 14:30,3422.87,19.11,TRADE
VIC1,7/04/2023 15:00,3657.13,-20,TRADE
VIC1,7/04/2023 15:30,3822.37,19.11,TRADE
VIC1,7/04/2023 16:00,3876.95,34.81,TRADE
VIC1,7/04/2023 16:30,4018.95,8.94,TRADE
VIC1,7/04/2023 17:00,4438.27,44.33,TRADE
VIC1,7/04/2023 17:30,4781.99,19.11,TRADE
VIC1,7/04/2023 18:00,4929.49,45.87,TRADE
VIC1,7/04/2023 18:30,4968.37,54.54,TRADE
VIC1,7/04/2023 19:00,4857.47,19.11,TRADE
VIC1,7/04/2023 19:30,4763.17,27.29,TRADE
VIC1,7/04/2023 20:00,4607.98,8.94,TRADE
VIC1,7/04/2023 20:30,4259.45,4.95,TRADE
VIC1,7/04/2023 21:00,4292.58,9,TRADE
VIC1,7/04/2023 21:30,4273.96,8.94,TRADE
VIC1,7/04/2023 22:00,4199.76,8.94,TRADE
VIC1,7/04/2023 22:30,4090.76,0.02,TRADE
VIC1,7/04/2023 23:00,4102.95,8.94,TRADE
